W1,W2,W3,W4,W5,W6,A,Y
0,1,0,-0.7948724445629353,-1.1083516669085596,-1.634235656423424,0,0
0,1,1,-0.4052862668192303,-0.5900906004813742,0.08492539755146855,0,1
1,0,1,-1.3777579314960953,-1.818252456768103,-0.9564651749393913,0,0
0,0,0,1.186048675686366,2.036649938694028,0.8714174373871675,0,0
0,0,0,-1.9038211429429313,-0.4708067671068985,-1.1774378860434551,0,0
0,1,0,-1.1981403783170779,-0.0959694707052343,0.16637874936440156,0,1
0,1,1,-0.9100656426225537,-0.5401460132005208,-1.7397685109833088,0,0
1,1,0,1.1764541926831962,-0.254511210981099,1.7072532231592064,0,1
0,1,1,0.29921066962267073,0.8136763946582407,0.35027328023841275,0,0
0,1,1,0.6792671780240066,0.08813105729843528,0.44306671229552275,0,1
1,1,1,-0.017660679990449492,-0.028935845636677237,-0.2676473727859086,0,0
1,1,1,0.2360409229142486,1.1726825605641622,-0.7774098053245038,0,0
0,0,1,0.49403587093525686,-1.3704239829145712,-0.09915657594971689,0,0
1,0,0,1.5462776458676437,1.1135297903180037,1.3230762239302432,1,1
0,0,0,0.2468575084668076,1.5768901781404938,0.5017371015809844,0,1
1,1,1,-1.4687757992872819,-1.4066995849136144,-1.6576798586071957,0,1
1,1,1,1.1470999424119412,0.2529459259222099,1.1173321574536668,0,0
0,0,1,0.09555698451187418,-1.3054334269301247,-0.7523553053832385,0,0
1,1,1,-1.107438726275637,-2.129869204804334,-2.1488967181639285,0,0
0,1,1,-0.1762861412530986,-0.8671255046975083,-0.44127542412791315,0,1
1,1,1,-0.9827556665328718,0.5053648958131307,0.5154655873821554,0,0
0,0,1,2.086682727497769,0.7386518360931771,1.4485925642505864,1,1
0,1,0,-0.3446236706818767,-0.38662578088771243,-1.1618061206186874,0,0
0,1,1,-2.002079233146756,-0.8845777032933492,-0.612449933863168,0,1
0,0,0,0.3032344329087319,-0.45730882841073334,-0.37344576895408693,0,0
1,0,0,-0.8298748447104052,-0.7356405228435048,-0.1973975850709685,0,0
0,0,1,1.2887694068618765,-0.6492051595618835,0.1738177127099104,0,0
0,0,1,0.13492546217094,-2.428253457866956,-2.09096227354972,0,0
0,1,0,-1.778600641324842,-0.2571249692243189,-2.2929753591573414,0,0
0,1,1,-0.5007914895154542,-0.13697829608834663,-1.2193852066929343,0,1
0,1,1,-1.0881615688012674,2.1624624121221494,0.3030094225307104,0,0
0,1,1,-0.7578555532194674,0.6575512468949224,-2.3028374349145078,0,1
1,0,0,-0.6437449001568133,-0.16026255883298413,-0.01899514962782234,0,0
0,0,1,-2.0087845274474123,0.0530264827598894,0.1217296038040423,0,0
1,1,1,0.19626289408165962,0.30835626159318,0.010147562274209515,0,0
0,0,0,-0.8758963700149516,-0.7222880550643944,-1.9086002134204727,0,0
1,1,0,-0.8936092090801043,-2.1035583425932294,-3.1655609037173615,0,1
1,1,1,0.7519023551703334,-0.7513748417424552,0.22558155892392312,0,1
0,0,0,1.8969322435522569,-0.24814333545105274,1.2363701432857104,1,1
1,1,1,-0.6290791507985063,0.0935717871281185,-0.21016803125004313,0,1
1,0,1,1.8120855271285323,-0.7396070759525862,1.2326003762638313,1,1
1,0,1,-2.056265740737039,-0.9457517119913266,-2.1734291473008596,0,1
1,1,1,0.5627048871153756,-0.28770370962772635,-0.11504529349570689,0,1
0,0,0,-0.5820707574542218,0.03006005585484988,-0.0002542606221613841,0,0
1,0,1,-0.07400297487408615,0.5472618035108127,0.010597850916480411,0,0
0,1,0,-0.9864963639746409,-0.2663178683874312,-0.13920687621272043,0,1
0,1,1,-0.594722498919069,0.41410374793434646,0.40527901985381276,0,1
1,0,0,-0.31481184271131357,-1.022988219179459,-0.9407211572718288,0,1
1,1,1,-0.3469405317942982,0.7895225604104245,-0.7426741990217227,0,1
1,1,0,0.41144351633837156,-0.08074795743806894,-0.559029630013272,0,0
1,0,0,2.3263909011211825,-1.3871694133275627,1.5651530031526462,1,1
0,1,0,-0.6340531276364555,-0.2766663633760728,-1.6595277144148781,0,1
0,0,0,-0.15440996235811427,0.0828224803114542,0.02393721227810841,0,1
1,0,1,-1.7492888038122811,-1.087394796735686,-2.414666955098286,0,0
0,1,1,-2.519579296368879,0.7020135249078566,1.398332394961666,0,0
0,0,0,1.3911624274193815,-0.3561359306364889,-0.1170279017300565,0,0
0,0,0,-1.329346442504521,0.4319889809259436,0.1850320782207523,0,1
0,0,0,-0.7455964142526198,-1.0178627290595672,-1.8502293302386446,0,1
1,0,0,0.021260849809426777,0.28774717235612307,3.3464052577281804,1,1
1,0,1,0.9109175148647429,0.7044508850090327,-0.5285426659823436,0,0
1,1,1,0.3152760818398397,-0.462865876368337,0.28264092140191843,0,0
1,0,1,1.8662082052630138,-0.21445275025428703,-0.42718696938872003,1,1
1,1,0,-0.1824976232756789,-0.592966710881484,0.4314746666311798,0,1
0,0,1,-1.8282663395139096,0.3116039835298371,-2.014143393168721,0,0
0,0,0,0.13895571726056527,0.010034370266821283,-0.3690164187292711,0,0
1,1,0,0.11945016466505277,0.4788046089477663,-1.296007012052314,0,0
0,1,1,-0.8188992001165687,-0.08030559203746405,-0.8473081521627522,0,1
0,1,0,-0.33263926484744866,-1.2922238111816327,-0.811802853903743,0,1
1,1,1,-0.5863879554769582,-1.3334039877945194,0.7813285853382353,1,1
0,0,0,1.7345163444050489,-0.4698406767537679,-1.6706949856797422,0,0
1,0,1,-0.6127515576665696,0.44020679628136666,0.458639420348138,0,1
0,1,0,-1.3934420170010757,2.2426634713232216,0.4665416782092523,0,0
0,0,0,0.2794337565448723,0.8488214486643334,-0.04478659319228906,0,0
0,1,1,-1.822231268440837,-0.6332611907514374,-1.4399403678224045,0,0
1,1,1,0.4270174575554754,-2.0458666795913363,-0.4187260935405425,0,1
1,1,0,0.4069877491120994,0.4944938657688551,0.4132205091871724,0,1
0,0,0,-0.8443082406155314,-0.0019529124613947206,-0.46718200428478107,0,1
0,1,0,-0.5598201129278841,-1.231664490693115,-1.6763586925353537,0,0
1,1,0,-0.6005204054093214,0.8756889301774544,-0.263442632058704,0,1
0,1,1,1.6148732370632584,-0.010775641843918179,1.2860312612260825,0,1
1,1,1,0.3949532203796535,-0.43033555367957493,-0.9401347953191102,0,0
0,1,1,-1.2038134694447238,-1.9502770627300663,-2.096019951295609,0,1
1,1,1,-1.2474724316113397,0.9491217282740722,-0.07574707005348301,0,0
0,1,0,-0.07754624962855335,0.050906988483733095,0.3126489223809412,0,0
0,1,1,-0.013339751350870099,-0.2660210641477899,0.24631766776265182,0,0
0,1,1,-0.7683232495933241,-0.9789306506980983,-1.0756156945248005,0,0
0,0,0,0.2912340100006445,-0.38380984617756825,-2.08073914787143,0,1
1,1,1,-0.19733094812472654,1.2218502608015014,1.2737447348562188,0,1
1,0,1,1.0768296495301863,0.5072266040303184,1.7934994568321136,1,1
0,0,1,0.4374102318607927,1.9898352945052529,2.408132926119675,1,1
0,1,1,-0.09319786632608736,1.048388658412122,0.8170551676682163,0,0
0,1,0,0.13563141605607154,0.33276252312412447,1.077589977041666,0,0
1,1,0,-0.8827088215741824,0.8843589988951195,-0.2963496954080231,0,0
1,0,0,0.8847441942013677,0.14888618882722698,-0.5974962797805006,0,1
0,0,0,0.38320446346006487,-1.4626783456605599,-0.7150677198588075,0,0
0,0,0,-0.41699414887532354,-0.6168444703349245,-0.7666119009760262,0,0
1,0,0,0.11779654975533185,0.3213357957800812,1.211226461688464,1,1
1,0,1,-0.5366853088375119,-0.9464468643059093,0.051424631421539635,1,1
0,0,0,2.4871845753316477,-0.5301394082656447,0.4558674935087895,0,1
1,1,1,-0.45136105435065094,-1.2592070153633834,-1.2842962982071553,0,1
1,0,0,0.5188361269114733,1.6775440640418995,1.045325356076263,0,0
0,0,0,0.364448005146325,-1.331161728361028,-0.4203641861585606,0,1
1,0,0,-0.7983487290498046,-1.052874108968709,0.47891832737431184,0,0
1,0,1,0.00565779713141904,-0.8989854910729287,-0.9481763318208076,0,0
1,1,0,-0.32093470783238803,0.9611043126175778,1.5923294281482352,0,0
1,0,1,0.2495135497342965,1.116515990242778,-0.7188383571658405,0,0
0,1,0,0.25630839157723,-0.5651193836365183,-0.8476310940386604,0,0
1,0,1,0.7676250825051286,0.5651217345119038,2.314248579869552,1,1
1,0,0,0.7830200873402383,-0.9033609101596184,0.3130565693329681,1,1
0,1,1,-0.40706304681381245,-0.00764231103606649,-0.12542088589017464,0,1
0,1,0,-0.5248916671201976,2.6036996678523514,1.6081295939521807,0,0
1,0,1,-0.5898086834155772,0.9359161499586616,-0.06142893485305062,0,0
0,1,0,-0.8625310861266463,-0.050866672635910916,-0.42158864175618893,0,1
1,1,0,-1.742872904242518,-1.3344122838221515,-1.341857324062637,0,1
1,1,1,0.6036714606026271,-0.3080027315580259,0.34558427820142046,0,1
1,0,1,-0.07961345202199653,-1.3289151428067367,-0.3674281611829614,1,1
1,0,0,-0.2112726914290075,-2.1929667027074733,-1.7997769556946768,0,1
0,1,0,-1.6577347444332275,0.5994656154289272,-0.19119795454010802,0,0
1,1,1,-1.5010400898075342,0.5762751140739184,-1.192410605572455,0,0
0,1,1,-2.515439456144192,0.19392842527138224,-0.6007334569391188,0,1
1,0,0,-0.10296103126109951,0.9935055944790387,0.2571268918606997,0,0
1,0,0,0.669229029240306,-1.6775653822905623,-0.27820709990132675,1,1
0,1,0,0.5943091570409794,1.3921301151001328,1.2487616039294256,0,1
0,1,1,-0.0781073373857635,-1.088751677383309,-1.3419410299235688,0,0
0,0,0,-1.07873948838559,0.37428972527958326,-0.9060214084147822,0,0
0,0,0,-0.008981629456878432,0.4514339549025637,0.05709713959074711,0,0
0,0,1,0.0023593343235819918,1.0743614124384175,0.9631614161841257,0,0
1,0,0,0.7057525382505124,1.9961107776075118,2.2644371415285196,1,1
0,0,0,0.7658674588387286,0.3454493700536566,0.4814173629592364,0,0
0,0,0,-0.26623673799618053,-0.38280309959716463,-1.0233423711717624,0,1
0,0,0,-0.03468536600121504,-1.1133013122888222,-0.3557975665790993,0,0
0,0,1,0.6961937524370047,0.2580030246049355,0.4351679605393989,0,0
0,0,1,0.4571885208182008,-0.8484144574350586,0.5334460791389749,1,1
0,0,0,-0.17070155111718974,-1.3584540451126368,0.4140176782658974,0,0
0,0,0,-2.1686184989032724,-0.20284073751885984,0.7299492639112641,0,0
1,1,1,-0.6651801660841696,0.6711467630763592,-1.6574215422859564,0,0
1,0,0,0.8387129855080627,-0.3099831748776173,-0.2286203515359735,0,0
1,0,0,0.14982795004340665,-1.0533320111739566,-0.5478344870750085,0,1
0,0,0,0.9531774002958466,0.14164145333083517,1.30106735618866,0,1
0,0,1,-0.34524196498894705,-1.2441039398488116,-0.14503677423089212,0,1
1,0,0,0.0802706183098041,-1.5183726265876742,-0.6831168241355235,0,1
0,0,0,0.7935245958607177,1.4589709711560053,1.8678618300472274,0,0
1,0,0,0.6878241589209073,0.24287429101830016,-0.1033459123069701,0,0
0,0,1,0.3916828643202379,1.9802199546498271,0.8014180749461568,0,0
1,1,0,1.088858465941407,-1.4746279564664293,0.08483707164409254,0,1
