W1,W2,W3,W4,W5,W6,A,Y
0,0,0,1.9085628601999247,-1.1399431887364984,0.8360391097049864,1,0
0,0,1,1.4045156452230758,-0.31360798039402804,-0.6607598664702128,1,1
0,0,1,1.6634540144653718,0.6412611779893558,0.24630096702987958,0,0
1,0,1,0.5319809910326786,1.4521490405228712,-2.064232124036975,1,1
1,0,1,1.6247971467317974,0.478315001244109,-1.9858426040793207,1,1
0,0,0,2.1433156169690304,-0.4783272825992546,-1.4478216238551285,1,1
0,0,1,2.266598192472201,3.530659042924019,0.010575779482977832,0,0
1,1,0,1.3992507446309697,1.5550902308567998,-1.5682484114094415,0,1
0,1,1,2.464222015963971,-0.08485391448245316,-3.676826575873991,1,1
1,0,0,1.0724507646641916,1.0915701324837648,-1.433414465639634,0,1
1,0,1,2.500924644379993,-0.1028363745210143,-1.4826920056103752,0,0
0,0,0,1.1258752018678595,1.307545970913968,-1.228466123163837,0,0
0,0,0,0.9101795248499895,1.629542176076137,1.9365124708735206,1,0
0,1,0,1.6297715834240407,1.0312344951657466,-0.7376272406364772,1,0
1,0,1,-0.29318675501657354,2.2413526090617784,0.5563772382785115,1,0
0,0,1,1.6137542796337685,2.562761109083897,-1.9764664520854378,0,1
0,1,0,1.2448371335335209,-0.9864062151049546,-1.7475480834925814,0,0
0,1,1,1.5013875872346825,-0.4970013574687157,-1.2040212372574395,1,0
0,0,0,2.7914750103440387,-0.9622534244110225,0.6691709930790111,0,1
0,0,0,-0.1262379821334868,2.6144785825955883,0.5566431258540883,0,1
1,0,0,2.1305736655302034,-1.5718984563715892,-0.2580872060358576,0,1
1,1,0,0.5712344891243228,-1.0290372305143414,-1.7591335034920246,1,0
0,1,0,2.4312290388106326,-1.2836057789480437,0.07351649531356497,0,1
1,0,0,0.6954123131517774,-0.3648827387036339,0.1983972741212403,1,1
1,0,0,2.512415757397637,-1.749833929953247,-1.0522043498466032,1,0
0,1,0,-1.0594883858436854,1.5543636059775212,-1.0011866611831608,1,1
0,0,0,0.6567845782621988,0.36276162923923416,-1.259957967378658,0,0
1,1,1,1.9306372761258757,0.5058216426389064,0.1991136712968059,0,1
0,0,0,0.11418254135233763,-1.442672747864165,-1.2805557295884749,1,1
0,0,1,2.2231577682545813,1.0873657041123037,1.6576867726098412,1,0
1,1,1,2.254400501010993,1.1948565433405176,-1.644783421677835,0,1
1,1,0,1.9463844790472662,-0.6074855959294395,-2.0529544343446697,0,0
0,0,1,2.3334786040981417,0.8891739881658327,-0.15931267398735505,1,1
1,0,0,0.7894706441997077,-0.2526888371861468,-1.108550059048667,0,1
1,1,0,2.8492266670616058,0.45865805721781844,0.3206570982005461,0,0
0,1,1,2.4549627016543956,-0.8983589651870121,-0.3820703344431382,1,1
1,0,1,0.16950116279385063,-0.4193212386233969,0.11480207378087809,1,0
1,1,0,0.9027776635985473,-0.20126737127372174,-0.007160018191487816,0,1
1,0,0,2.0571175473743244,1.9550258345026439,-0.30629083195514195,1,1
1,1,0,1.9226815956420344,-1.1467268328914182,-2.696377021000136,1,1
1,0,0,2.3997964969772223,-1.491985534327347,0.9269227406323528,0,1
1,1,1,-1.6666709093022745,-0.5825854297478248,2.7027179082296104,1,0
1,0,1,1.8732655238305223,0.9989631425808781,0.09062814877498981,0,1
1,0,0,3.299884241958071,-0.7689670111296699,1.2783296333052505,0,1
1,0,0,0.9058911966169083,0.42436650109147483,-0.672418818457497,0,1
1,1,1,1.4119963721463944,0.7543600835039409,0.5786310711806887,0,0
1,0,1,-0.5396413342901548,0.7669474849449667,-0.3434653215693323,1,0
1,1,0,0.14075185679960167,-0.6215459961848178,1.2380605802774447,0,1
1,0,0,-0.9858755388783773,2.039339370974649,-0.5527985950887028,1,1
1,0,0,1.8166503910012697,0.4131194650228005,0.42072840705712955,0,1
1,0,1,1.8441535485661853,1.760459253085645,-1.2154695915768698,0,0
0,0,0,2.2866542221108412,1.619137768428725,-1.3701933017068983,0,1
0,0,0,-0.08457926035298038,0.6551312988589137,0.09104813804725087,1,1
1,1,1,1.358828287710667,1.8699626505484472,-0.046405680184615966,0,1
1,1,0,0.9577939867040581,2.751423737974214,-0.6538950350714127,1,1
0,0,0,2.2689144678543984,-0.9727594671176488,0.9119942078706752,0,1
1,0,0,1.0395682975426053,-0.3887103222232884,-0.6364982150247543,1,1
0,0,1,1.6721360071400497,-0.8087421919078275,-0.9477700575995701,0,1
1,0,1,1.1347964542935673,-0.7758094757338416,0.008962705944059735,1,1
0,0,1,0.16299021697072696,1.494535357958977,-0.7335382247016367,1,1
0,0,0,0.8103390259779848,1.7656608182148152,-1.0735867580184277,1,0
1,0,0,1.9251945124819219,0.18516511030575533,-1.2269819554382424,1,0
0,1,0,1.0392919317254785,2.163582536894178,-1.3504647258918547,1,0
0,1,0,3.3599871899428573,-0.28301835632300726,-1.2137370429878973,0,0
1,1,0,0.7823837144077521,2.181458486118869,-0.7963974135008095,1,0
1,0,0,1.0060266672980196,2.0553910443428562,1.4717524623893485,1,0
0,1,0,2.4545231655689514,-1.088145920978525,-0.9558344854081132,1,1
1,1,0,0.46170993907818725,0.46671886368786025,-0.07595548484106196,0,0
1,0,1,2.410639771974071,-0.23205141297336146,-1.6471416355445387,0,1
0,1,1,-0.6034945040354119,1.2414421930884765,-0.5877347037771535,0,0
1,0,0,1.180302434270133,-0.8803250048531213,-0.7398422910781716,0,1
1,0,0,-1.0892286751755587,-0.2653702603410255,-1.538815833673627,0,1
0,0,0,-0.8186580607059506,0.9882408102170043,-0.8297956263365063,0,1
