W1,W2,W3,W4,W5,W6,A,Y
0.0,0.0,0.0,0.7792603519294811,1.4438256025777652,2.236730735762116,0.0,1
1.0,0.0,1.0,-1.0246845857826614,0.3547056002105384,-0.5124154198327712,0.0,0
0.0,0.0,0.0,0.8898821682587077,0.9253596675193704,1.2988213152315835,0.0,0
1.0,0.0,1.0,-0.1859824672849296,-2.3938792818158494,-0.9112383054366346,1.0,1
0.0,0.0,1.0,0.3722697794487287,0.5471037799031648,0.4182802498147666,0.0,0
1.0,0.0,0.0,-1.8451851363285412,1.1051888886767929,-1.1896865402547303,0.0,0
1.0,1.0,1.0,0.1291458715779697,0.8701565228214502,1.45679122416123,0.0,1
1.0,1.0,1.0,-0.0619002312046896,0.2372328609962184,2.4070687775259567,1.0,1
0.0,1.0,0.0,0.935707904061502,-0.3558164693407405,0.2490755404169999,0.0,0
0.0,0.0,0.0,-1.179903170771849,-0.3646746054532092,0.9291616171232138,0.0,0
0.0,1.0,1.0,1.3640415083762316,0.0232404637934039,0.4220569116098837,0.0,0
1.0,1.0,1.0,-1.08263117120415,0.4289166849510918,-0.6169912957389048,0.0,0
0.0,0.0,0.0,1.3166941874777092,0.5716401506464657,0.9694383392353229,0.0,0
0.0,1.0,1.0,0.578195627053209,-0.0945452094550498,-0.0047958999243916,0.0,1
1.0,1.0,1.0,-0.7544613982936613,-1.2564672466070914,0.0219998629450988,0.0,1
0.0,0.0,0.0,2.1697615925507185,1.823163450761025,3.213473373227725,1.0,1
0.0,1.0,1.0,-1.1956243405935902,-0.8653824856613537,-3.552622794987633,0.0,1
0.0,1.0,1.0,-0.1719742097352242,-2.678455812546791,-0.5553485846641478,0.0,1
1.0,1.0,1.0,0.2070670555333463,1.4260234901868452,1.2652509007761332,0.0,0
1.0,0.0,0.0,0.5217837449313977,1.0131070088859842,2.5721865952648857,1.0,1
1.0,0.0,0.0,0.2263892909762385,0.1885956848183392,-0.637246588595973,0.0,0
0.0,1.0,1.0,0.799130276451273,0.9729253414891302,1.069636099148012,0.0,1
0.0,1.0,1.0,0.4592458096973031,0.4448338496156524,1.726763451897462,0.0,0
0.0,1.0,0.0,0.0326996699409202,-0.8326866207777843,0.5518444741624746,0.0,0
0.0,1.0,1.0,-0.929562923157108,0.1162796777785991,1.1846546708332897,0.0,1
0.0,0.0,0.0,-0.3450370048768179,-1.2358327638744795,-1.520816488829611,0.0,0
0.0,1.0,1.0,0.9024795228465924,-0.6498394816897056,-0.4950127999697836,0.0,1
1.0,0.0,0.0,-1.1664993076686936,-0.8667376564328337,-0.3705665233251446,0.0,0
1.0,0.0,0.0,0.1109918116954621,0.156209620381176,-1.1890890233642477,0.0,1
0.0,0.0,0.0,-2.0483965793314445,1.0633310601932444,0.0088482070172412,0.0,0
0.0,0.0,1.0,-0.6956109462488066,-0.6454579131368535,0.3207118655914883,0.0,0
0.0,1.0,0.0,-1.623160586659764,0.460292880880181,-0.1830902960228714,0.0,0
1.0,0.0,0.0,1.2445407806391642,-2.1320856195468827,-1.7448821056626136,0.0,1
1.0,1.0,1.0,-1.8227491937764704,-1.07207641937452,-1.974591246248551,0.0,0
0.0,1.0,1.0,-0.2396063987145074,0.5353397428003663,-0.1205365714627675,0.0,0
1.0,1.0,1.0,0.7284430644102677,0.9578186602087566,1.3106787153136137,0.0,1
0.0,1.0,0.0,0.6088842688337636,0.94326938854861,1.07007684645757,0.0,0
1.0,1.0,0.0,0.7731847120105594,1.0694166017251918,0.5308729490493185,0.0,1
1.0,0.0,0.0,1.06235382923915,-1.6387506027125962,-1.9342098536354608,0.0,1
1.0,0.0,1.0,0.4735050237997644,-0.5206355795305516,-1.8172248936980857,0.0,0
0.0,0.0,0.0,0.834597871673771,-2.579869018051704,-1.8519742130053436,0.0,1
1.0,1.0,1.0,-0.0541412757596576,-0.1558817379519811,-1.1156196997326542,0.0,0
1.0,0.0,1.0,-0.025639687762122,0.2348845111510445,-0.506462291236462,0.0,0
1.0,1.0,1.0,-1.7604006441299185,-0.3395521340039744,-2.1097722752376447,0.0,0
0.0,0.0,0.0,0.1687052115300295,-0.9269265418803316,-0.5154339754016406,0.0,0
0.0,0.0,1.0,1.2672768224216902,0.4294842340756845,0.2508467426655119,0.0,0
1.0,0.0,1.0,-0.747948499491146,0.531659252183388,0.0983392349242057,0.0,0
0.0,0.0,0.0,-1.1697471489037616,0.1335952233834799,-0.5146777186081175,0.0,1
